caso,variabile,anno,valore
O2 penalita_tempi_costruzione,investimento_N,2012,594.3949462
O2 penalita_tempi_costruzione,investimento_R,2012,401.4471158
O2 penalita_tempi_costruzione,produzione_lorda,2013,30746.74014
O2 penalita_tempi_costruzione,consumo_privato,2013,12039.11244
O2 penalita_tempi_costruzione,investimento_E,2013,978.0765212
O2 penalita_tempi_costruzione,investimento_S,2013,449.3319759
O2 penalita_tempi_costruzione,investimento_N,2013,625.6788907
O2 penalita_tempi_costruzione,investimento_R,2013,407.9266452
O2 penalita_tempi_costruzione,produzione_lorda,2014,31674.12697
O2 penalita_tempi_costruzione,consumo_privato,2014,12344.82417
O2 penalita_tempi_costruzione,investimento_E,2014,1022.534545
O2 penalita_tempi_costruzione,investimento_S,2014,469.8972974
O2 penalita_tempi_costruzione,investimento_N,2014,656.9628352
O2 penalita_tempi_costruzione,investimento_R,2014,427.0431745
O2 penalita_tempi_costruzione,produzione_lorda,2015,32373.96754
O2 penalita_tempi_costruzione,consumo_privato,2015,12836.47588
O2 penalita_tempi_costruzione,investimento_E,2015,1066.992569
O2 penalita_tempi_costruzione,investimento_S,2015,490.462619
O2 penalita_tempi_costruzione,investimento_N,2015,688.2467798
O2 penalita_tempi_costruzione,investimento_R,2015,446.1597038
O2 penalita_tempi_costruzione,produzione_lorda,2016,32878.79266
O2 penalita_tempi_costruzione,consumo_privato,2016,13290.17764
O2 penalita_tempi_costruzione,investimento_E,2016,1111.450592
O2 penalita_tempi_costruzione,investimento_S,2016,511.0279405
O2 penalita_tempi_costruzione,investimento_N,2016,719.5307243
O2 penalita_tempi_costruzione,investimento_R,2016,465.2762331
O2 penalita_tempi_costruzione,stock_E,2012,5482.556292
O2 penalita_tempi_costruzione,stock_S,2012,12034.73719
O2 penalita_tempi_costruzione,stock_N,2012,2308.266901
O2 penalita_tempi_costruzione,stock_R,2012,16320.95131
O2 penalita_tempi_costruzione,stock_E,2013,5650.597237
O2 penalita_tempi_costruzione,stock_S,2013,12093.02439
O2 penalita_tempi_costruzione,stock_N,2013,2324.930047
O2 penalita_tempi_costruzione,stock_R,2013,16345.03288
O2 penalita_tempi_costruzione,stock_E,2014,5847.435138
O2 penalita_tempi_costruzione,stock_S,2014,12164.06116
O2 penalita_tempi_costruzione,stock_N,2014,2418.295896
O2 penalita_tempi_costruzione,stock_R,2014,16375.03718
O2 penalita_tempi_costruzione,stock_E,2015,6053.614151
O2 penalita_tempi_costruzione,stock_S,2015,12243.62431
O2 penalita_tempi_costruzione,stock_N,2015,2562.523541
O2 penalita_tempi_costruzione,stock_R,2015,16423.46426
O2 penalita_tempi_costruzione,stock_E,2016,6268.845686
O2 penalita_tempi_costruzione,stock_S,2016,12333.41127
O2 penalita_tempi_costruzione,stock_N,2016,2729.943288
O2 penalita_tempi_costruzione,stock_R,2016,16489.88817
O2 penalita_tempi_costruzione,stock_E,2017,6495.086226
O2 penalita_tempi_costruzione,stock_S,2017,12432.43626
O2 penalita_tempi_costruzione,stock_N,2017,2892.966711
O2 penalita_tempi_costruzione,stock_R,2017,16573.89278
