,111CA,113FF,211,212,213,22,23,321,327,331,332,333,334,335,3361MV,3364OT,337,339,311FT,313TT,315AL,322,323,324,325,326,42,441,445,452,4A0,481,482,483,484,485,486,487OS,493,511,512,513,514,521CI,523,524,525,HS,ORE,532RL,5411,5415,5412OP,55,561,562,61,621,622,623,624,711AS,713,721,722,81,GFGD,GFGN,GFE,GSLG,GSLE,Used,Other
445,0,0,0,0,0,0,0.9131527246,0,0,0,0,0,0,0,0,0,0,0,8358.950347,0,0,0,0,0,0,0,0,0,191445.7662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.65322848,0,0,0,0,0,110.8211721,0,6.301275239,2.860432503,0,40.11348454,0,0,0,0,0,0,0,12.07035436,0,10084.51675,4.62103126,0,0,0,0,0,0,0
452,0,0,0,0,0,0,1622.672392,0,0,0,0,0,0,0,0,0,0,0,2102.178012,0,0,0,0,0,0,0,0,0,0,213779.4459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.46321228,0,0,94.39427259,0,35.44912587,0,0,295.7239205,0,0,0,0,0,0,6500.195497,2094.251367,0,0,0,0,0,0,0
4A0,231.8542863,0,0,0,0,0,5130.092007,0,0,0,0,0,0,0,0,0,0,1688.212302,9.139904401,0,54.44006295,0,6.891029767,0,0,0,0,0,0,0,864760.7372,0,0,0,0,0,0,589.8908927,8.918930578,0,444.1876352,14.43609082,0,226.7561119,0,0,0,0,0,1731.580813,0,1712.896652,4223.905329,0,463.6372515,0,103.9351788,111.8692462,0,0,0,0,271.1187287,0,15088.83624,10938.9052,0,0,0,0,0,0,0
481,0,678.8644941,0,0,0,0,54.78916348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.835629881,0,0,0,0,224603.2825,0,0,0,0,0,1258.81023,0,0,0,0,0,0,0,0,0,0,0,479.895254,0,171.184644,1495.052721,0,0,0,0,76.84930829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,0,0,0,0,0,0,1123.177851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73857.30231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339.3898394,0,124.9752922,160.1842202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483,0,0,0,0,0,0,6.392069072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47544.37596,0,0,0,2261.718829,0,0,0,0,0,0,0,0,0,0,0,0,0,9.451912859,19.06955002,0,0,0,0,0,0,0,0,0,238.6216208,0,0,0,0,0,0,0,0,0,0
484,0,0,0,0,0,0,174.4121704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311671.0806,0,0,13126.24838,5234.421257,0,0,0,0,0,0,0,0,0,0,296.8424252,0,80.86636557,179.2537702,0,0,3606.873802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
485,0,0,0,0,0,0,3.652610899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.917814941,0,0,0,2.838954682,0,0,0,0,63413.66733,0,20.69792606,0,0,0,0,0,0,0,0,0,0,0.9230305322,0,0,1.05021254,28.60432503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
486,0,0,0,0,0,143.909358,83.09689794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40038.05803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.30552604,94.39427259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487OS,0,0,0,0,0,0,311.3850791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.34251952,0,8.795916719,0,0,74.38905351,0,602.7280713,745.0304716,408.6639943,0,206727.1222,1225.857458,0,0,0,0,0,0,16.11137293,0,0,0,17.81054551,0,257.3020723,3704.260091,0,18.65743467,0,0,0,0,0,0,0,0,0,44.26203159,812.3772955,0,0,0,0,0,0,0
493,0,0,0,0,0,0,27.39458174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,584.1038897,0,0,1149.675711,114858.979,0,0,0,0,0,0,0,0,0,0,1.978949501,0,120.7744421,346.1123328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511,0,0,0,0,0,0,16.43674904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1654.831577,0,0,0,3158.641207,0,0,0,1503.699663,0,0,0,0,0,0,0,0,267456.0474,0,0,27640.01138,0,0,0,0,0,0,0,0,11567.04091,48614.95734,0,279.86152,0.9303259742,1474.407891,0,0,0,0,0,0,0,0,0.924206252,0,0,0,0,0,0,0
512,0,0,0,0,0,0,98.62049426,0,0,0,0,0,6.427216799,0,0,0,0,0,0,0,0,0,0,0,0,0,3.835629881,0,0,0,392.7220643,0,0,0,0,0,0,0,0,0,144623.7679,0,0,0,0,0,0,0,123.6860913,78.16850529,0,315.063762,1222.358156,0,0,0,0,0,0,0,0,0,59.423283,0,0,0,0,0,0,0,0,0,0
513,0,0,0,0,0,0,1610.801406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,980.9623421,0,0,0,6850.397648,0,0,0,0,0,0,0,0,0,1119.784281,758046.3468,8.081283935,0,0,0,0,0,0,10933.69599,0,2005.905951,100052.2081,0,0,0,0,0,0,0,0,0,0,0,0,995.3701334,0,0,0,0,0,0,0
514,0,0,0,0,0,0,154.3228105,0,0,0,0,0,431.6947283,0,0,0,0,0,0,0,0,0,0,0,0,0,2373.295989,0,0,0,208.19001,0,0,0,0,0,0,0,0,11001.32363,0,1700.365268,185985.699,0,0,0,0,0,0,64.31585879,0,12992.17933,105702.5158,0,130.6020427,0,201.4318953,0,0,0,0,0,0,0,0,89.64800645,0,0,0,0,0,0,0
521CI,0,0,0,0,0,0,2.739458174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,705068.9756,23980.93154,0,0,0,0,70029.086,0,3189.495484,1704.817772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523,0,0,0,0,0,0,0.9131527246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15937.71529,419773.1036,3843.036309,0,0,0,0,0,1339.020988,758.9680907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524,0,0,0,0,0,0,4.565763623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,979.0849253,922235.8368,0,0,0,0,117.6426266,2649.686238,1938.419759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135004.8902,0,0,0,0,26.2553135,23.83693752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HS,0,0,0,0,0,0,13637.02279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1734304.424,0,0,0,63.01275239,33.37171253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORE,0,0,0,0,0,0,390.8293661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1149.977425,0,325.0706421,0,0,1126981.513,0,0,203.7412327,202.1372302,0,0,0,0,0,0,0,0,0,0,48.49651614,0,162.6603004,0,0,0,0,0,0,0
532RL,0,0,0,0,0,0,105.0125633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460.4272136,0,2460.945865,230.9016475,0,0,0,950.6588818,6.51628237,0,0,0,0,0,0,0,68.83667683,45.71279362,613.1798993,0,0,1224.861516,330337.1349,0,145.979543,106.7894801,0,0,0,2.759341031,0,0,0,0,0,0,0,0,1060.064571,0,0,0,0,0,0,0
5411,0,0,0,0,0,0,2.739458174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295877.3976,345.5199256,181.1607252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5415,0,0,0,0,0,0,8.218374522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,746.0300119,0,0,0,856.4179957,0,0,0,0,0,0,0,0,9604.03617,0,162.9215964,16604.008,0,0,0,0,0,0,155.3475358,0,406354.5372,10591.22808,0,4023.475786,0,548.1890848,0,0,0,0,0,0,0,0,2993.50405,0,0,0,0,0,0,0
5412OP,0,0,0,0,0,0,849.2320339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.1786404,0,0,0,0,0,0,531.8019837,2097.041192,0,0,0,0,0,0,0,0,0,0,0,43024.75567,0,390.6366001,0,0,0,0,30.67371727,0,12137.30632,1187663.97,0,1463.67575,0,0,0,0,0,0,0,0,0,0,1615.512529,0,0,0,0,0,0,0
55,0,0,0,0,0,0,114.1440906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11562.84006,4921.85086,519328.6788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561,0,0,0,0,0,0,1791.605646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1656.800442,0,0,0,0,0,0,0,1306.865472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.9886993,0,0,230.7576331,156.3370106,0,11198.41631,31446.64146,0,771256.37,279.0977923,44.14945649,2.918328163,0,0,43.23338395,0,0,0,0,0,0,0,0,0,0,0,0
562,0,0,344.5910827,0,0,0,24.65512357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.095005,0,0,0,0,0,0,339.6341503,0,0,0,0,0,0,0,0,0,0,0,188.9896774,0,32.55658874,119.1846876,0,0,96210.59095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,716.4485165,0
61,0,0,0,0,0,0,725.9564161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,793.9609927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.7796105,0,0,67.38122885,17.81054551,0,4704.952179,27217.96874,0,0,0,250431.3535,0,0,0,0,1449.332864,0,24120.15407,13340.93764,15.71150628,0,0,0,0,0,0,0
621,0,0,0,0,0,0,285.8168028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8335.170946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,940.9904878,0,783.4585547,161.1376977,0,0,0,0,976714.8245,0,0,0,0,0,0,72.26454138,0,0,0,0,0,0,0,0
622,0,0,0,0,0,0,853.7977975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1368.376157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365.116183,0,2473.250531,5564.494695,0,0,0,0,3714.058975,755503.9849,0,0,0,0,0,1569.947161,0,0,0,0,0,0,0,0
623,0,0,0,0,0,0,52.0497053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.76531923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.9163966,0,0,26.2553135,9.534775009,0,0,0,0,298.6422487,0,222320.1834,440.6125726,0,0,0,488.6889611,0,0,0,0,0,0,0,0
624,0,0,0,0,0,0,157.0622686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.81608509,186.4246908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.1216791,7.627820007,0,0,0,0,248.0578938,0,1679.559029,190049.3565,0,0,0,0,0,0,0,0,0,0,0,0
711AS,0,0,0,0,0,0,598.1150346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1115.70919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,793.8062577,1300.169822,0,85.06721573,6918.432747,0,0,0,195.9132132,0,0,0,0,149546.3627,2058.459663,6.405200245,3334.105278,290.2007631,0,0,0,0,0,0,0
713,0,0,0,0,0,0,406.3529625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185.4801571,0,0,2228.579425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.15032045,237.4739401,0,37.80765143,83.90602008,0,0,0,2207.472825,0,0,0,599.7482199,49.75861893,116355.4306,210.4565795,9403.423446,1864.12401,0,0,0,0,0,0,0
721,0,0,0,0,0,0,1228.190415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.27483647,251.5632182,387.2152247,672.8322596,0,0,0,0,0,0,0,0,0,0,164.983895,0,0,0,0,0,0,930.4147765,997.3905485,0,33.60680128,0.9534775009,0,0,0,0,0,0,0,0,942.6996532,28331.90715,172467.3368,38416.7335,1654.329191,0,0,0,0,0,0,0
722,0,0,0,0,0,0,778.0061214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.20570798,0,473.2203195,0,1342.825565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.10042508,0,0,0,0,0,0,0,0,0,0,1133.684821,43.0063445,697403.4095,0,0,0,0,0,0,38.17143736,0
81,0,0,0,0,0,0,662.9488781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,541.7827207,1613.677367,0,92.09978489,3935.737507,0,0,0,0,0,0,0,0,0,0,0,729.3358751,0,0,0,0,0,1167.633623,325.5371929,0,911.5844846,1019.267448,0,0,0,11.95714447,0,0,0,0,0,0,0,2716.243449,617262.5684,0,0,0,0,0,0,0
GFGD,0,0,0,0,0,0,3.652610899,0,0,0,0,1.901694024,0,0,0,0,0,0.9719126666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.22186624,0,13.13208639,0,0,0,0,0,0,0,0,1881.980871,20970.78416,0,0,0,202.3516756,0,1312.24508,0,0,18.09404325,0,0,0,0,570427.1083,0,0,0,0,0,0
GFGN,0,151.5911006,0,0,0,80.27596841,261.1616792,0,0,1.221203654,0,0,0,0,0,0,0,93.30361599,0,0,0,0,12.79762671,0,11.57216848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291.1872976,0,0,0,0,0,0,107.6294301,0,0,0,0,1978.600425,15466.35854,0,0,0,0,0,1969.306279,0,0,0,0,0,0,0,0,353424.9786,674.3213894,0,0,0,3154.526733
GFE,0,0,0,0,0,14929.37217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2993.738169,51.10118428,0,0,0,0,0,0,0,0,0,13.72765318,0,0,0,0,2902.890312,0,0,728.2710899,0,0,588.1190223,0,0,0,0,0,0,0,0,0,0,0,0,1329.667561,0,0,0,70634.68525,0,0,0,0
