caso,variabile,anno,valore
O2 produzione_aggregata,stock_N,2019,3335.464699
O2 produzione_aggregata,stock_R,2019,17584.32208
O2 produzione_aggregata,stock_E,2020,10994.29722
O2 produzione_aggregata,stock_S,2020,10027.60241
O2 produzione_aggregata,stock_N,2020,4042.544019
O2 produzione_aggregata,stock_R,2020,17176.48245
O2 lavoro_aggregata,produzione_lorda,2010,28171.2366
O2 lavoro_aggregata,consumo_privato,2010,11505.82638
O2 lavoro_aggregata,investimento_E,2010,353.2908714
O2 lavoro_aggregata,investimento_S,2010,251.5717433
O2 lavoro_aggregata,investimento_N,2010,100.4824897
O2 lavoro_aggregata,investimento_R,2010,1023.727951
O2 lavoro_aggregata,produzione_lorda,2011,29041.87184
O2 lavoro_aggregata,consumo_privato,2011,11823.87783
O2 lavoro_aggregata,investimento_E,2011,246.1162442
O2 lavoro_aggregata,investimento_S,2011,562.427572
O2 lavoro_aggregata,investimento_N,2011,332.618994
O2 lavoro_aggregata,investimento_R,2011,394.5580825
O2 lavoro_aggregata,produzione_lorda,2012,29559.51706
O2 lavoro_aggregata,consumo_privato,2012,11951.32752
O2 lavoro_aggregata,investimento_E,2012,701.3556837
O2 lavoro_aggregata,investimento_S,2012,148.7570214
O2 lavoro_aggregata,investimento_N,2012,485.8131686
O2 lavoro_aggregata,investimento_R,2012,933.2867829
O2 lavoro_aggregata,produzione_lorda,2013,30436.4181
O2 lavoro_aggregata,consumo_privato,2013,12148.67515
O2 lavoro_aggregata,investimento_E,2013,512.9799834
O2 lavoro_aggregata,investimento_S,2013,169.5074996
O2 lavoro_aggregata,investimento_N,2013,774.5117395
O2 lavoro_aggregata,investimento_R,2013,640.088721
O2 lavoro_aggregata,produzione_lorda,2014,31298.69168
O2 lavoro_aggregata,consumo_privato,2014,12501.73523
O2 lavoro_aggregata,investimento_E,2014,639.5080675
O2 lavoro_aggregata,investimento_S,2014,96.44489507
O2 lavoro_aggregata,investimento_N,2014,917.4354378
O2 lavoro_aggregata,investimento_R,2014,633.5731582
O2 lavoro_aggregata,produzione_lorda,2015,32201.23221
O2 lavoro_aggregata,consumo_privato,2015,12998.93873
O2 lavoro_aggregata,investimento_E,2015,1005.306463
O2 lavoro_aggregata,investimento_S,2015,1.99372486
O2 lavoro_aggregata,investimento_N,2015,694.7642934
O2 lavoro_aggregata,investimento_R,2015,797.8997534
O2 lavoro_aggregata,produzione_lorda,2016,32805.28841
O2 lavoro_aggregata,consumo_privato,2016,13511.66397
O2 lavoro_aggregata,investimento_E,2016,1001.615834
O2 lavoro_aggregata,investimento_S,2016,0
O2 lavoro_aggregata,investimento_N,2016,1027.491018
O2 lavoro_aggregata,investimento_R,2016,452.4965348
O2 lavoro_aggregata,produzione_lorda,2017,33862.15443
O2 lavoro_aggregata,consumo_privato,2017,13880.81661
O2 lavoro_aggregata,investimento_E,2017,1005.154726
O2 lavoro_aggregata,investimento_S,2017,0
O2 lavoro_aggregata,investimento_N,2017,1083.646062
O2 lavoro_aggregata,investimento_R,2017,62.94421336
O2 lavoro_aggregata,produzione_lorda,2018,34937.01493
O2 lavoro_aggregata,consumo_privato,2018,14119.66374
O2 lavoro_aggregata,investimento_E,2018,1358.016159
O2 lavoro_aggregata,investimento_S,2018,12.08568821
O2 lavoro_aggregata,investimento_N,2018,1253.568392
O2 lavoro_aggregata,investimento_R,2018,0
O2 lavoro_aggregata,produzione_lorda,2019,35481.98587
O2 lavoro_aggregata,consumo_privato,2019,14449.55118
O2 lavoro_aggregata,investimento_E,2019,4888.871159
O2 lavoro_aggregata,investimento_S,2019,0
O2 lavoro_aggregata,investimento_N,2019,1056.001636
O2 lavoro_aggregata,investimento_R,2019,0
O2 lavoro_aggregata,stock_E,2010,5253.682314
O2 lavoro_aggregata,stock_S,2010,11966.29598
O2 lavoro_aggregata,stock_N,2010,2163.778443
O2 lavoro_aggregata,stock_R,2010,16313.21928
O2 lavoro_aggregata,stock_E,2011,4878.674404
O2 lavoro_aggregata,stock_S,2011,11847.41811
O2 lavoro_aggregata,stock_N,2011,1721.264169
O2 lavoro_aggregata,stock_R,2011,16958.58875
O2 lavoro_aggregata,stock_E,2012,4452.505313
O2 lavoro_aggregata,stock_S,2012,12041.94013
O2 lavoro_aggregata,stock_N,2012,1644.225486
O2 lavoro_aggregata,stock_R,2012,16959.82006
O2 lavoro_aggregata,stock_E,2013,4539.281434
O2 lavoro_aggregata,stock_S,2013,11816.70729
O2 lavoro_aggregata,stock_N,2013,1739.686952
O2 lavoro_aggregata,stock_R,2013,17499.75151
O2 lavoro_aggregata,stock_E,2014,4423.206512
O2 lavoro_aggregata,stock_S,2014,11623.12768
O2 lavoro_aggregata,stock_N,2014,2078.433874
O2 lavoro_aggregata,stock_R,2014,17733.96207
O2 lavoro_aggregata,stock_E,2015,4443.914987
O2 lavoro_aggregata,stock_S,2015,11366.19954
O2 lavoro_aggregata,stock_N,2015,2455.634069
O2 lavoro_aggregata,stock_R,2015,17956.22494
O2 lavoro_aggregata,stock_E,2016,4821.694022
O2 lavoro_aggregata,stock_S,2016,11025.82943
O2 lavoro_aggregata,stock_N,2016,2488.403927
O2 lavoro_aggregata,stock_R,2016,18337.65937
O2 lavoro_aggregata,stock_E,2017,5124.197064
O2 lavoro_aggregata,stock_S,2017,10696.31798
O2 lavoro_aggregata,stock_N,2017,2834.382407
O2 lavoro_aggregata,stock_R,2017,18364.84384
O2 lavoro_aggregata,stock_E,2018,5367.767877
O2 lavoro_aggregata,stock_S,2018,10379.073
O2 lavoro_aggregata,stock_N,2018,3141.534772
O2 lavoro_aggregata,stock_R,2018,18001.84549
O2 lavoro_aggregata,stock_E,2019,5917.093224
O2 lavoro_aggregata,stock_S,2019,10085.58153
O2 lavoro_aggregata,stock_N,2019,3478.021742
O2 lavoro_aggregata,stock_R,2019,17584.32208
O2 lavoro_aggregata,stock_E,2020,9905.622023
O2 lavoro_aggregata,stock_S,2020,9790.223772
O2 lavoro_aggregata,stock_N,2020,3426.009716
O2 lavoro_aggregata,stock_R,2020,17176.48245
