caso,variabile,anno,valore
penalita_0.1 2010-2019,stock_E,2016,4976.141278
penalita_0.1 2010-2019,stock_S,2016,11965.95502
penalita_0.1 2010-2019,stock_N,2016,2243.041558
penalita_0.1 2010-2019,stock_R,2016,16689.96937
penalita_0.1 2010-2019,stock_E,2017,5022.629651
penalita_0.1 2010-2019,stock_S,2017,11932.28725
penalita_0.1 2010-2019,stock_N,2017,2216.233352
penalita_0.1 2010-2019,stock_R,2017,16717.78982
penalita_0.1 2010-2019,stock_E,2018,5090.973603
penalita_0.1 2010-2019,stock_S,2018,11925.89855
penalita_0.1 2010-2019,stock_N,2018,2211.070608
penalita_0.1 2010-2019,stock_R,2018,16725.20706
penalita_0.1 2010-2019,stock_E,2019,5167.926096
penalita_0.1 2010-2019,stock_S,2019,11940.79904
penalita_0.1 2010-2019,stock_N,2019,2208.47145
penalita_0.1 2010-2019,stock_R,2019,16712.69432
penalita_0.1 2010-2019,stock_E,2020,5253.682314
penalita_0.1 2010-2019,stock_S,2020,11966.29598
penalita_0.1 2010-2019,stock_N,2020,2163.778443
penalita_0.1 2010-2019,stock_R,2020,16680.71384
