anno,industria,utilizzo_implicito,violato,g17
2019,482,0.7685967377,False,False
2019,483,0.578280168,False,False
2019,484,0.9356238128,False,False
2019,485,0.9510656208,False,False
2019,486,0.9979005154,False,False
2019,487OS,0.7740003031,False,False
2019,493,0.6474235766,False,False
2019,4A0,0.988355641,False,False
2019,511,0.9936889965,False,False
2019,512,0.9984334386,False,False
2019,513,0.8100840089,False,False
2019,514,0.6485898405,False,False
2019,521CI,0.8318225784,False,False
2019,523,0.6043909581,False,False
2019,524,0.8475596611,False,False
2019,525,0.8023979472,False,False
2019,532RL,0.9513932621,False,False
2019,5411,1.001326485,True,False
2019,5412OP,0.9995701691,False,False
2019,5415,0.8650653943,False,False
2019,55,0.9710238359,False,False
2019,561,0.9916794146,False,False
2019,562,0.9347282007,False,False
2019,61,0.9697181637,False,False
2019,621,0.8947228454,False,False
2019,622,0.9462578237,False,False
2019,623,0.9593231163,False,False
2019,624,0.9884862558,False,False
2019,711AS,0.9988601319,False,False
2019,713,0.8277393938,False,False
2019,721,0.9787566845,False,False
2019,722,0.9597140819,False,False
2019,81,0.9941553886,False,False
2019,ORE,0.7584444596,False,False
2019,HS,0.9672222521,False,False
