,111CA,113FF,211,212,213,22,23,321,327,331,332,333,334,335,3361MV,3364OT,337,339,311FT,313TT,315AL,322,323,324,325,326,42,441,445,452,4A0,481,482,483,484,485,486,487OS,493,511,512,513,514,521CI,523,524,525,HS,ORE,532RL,5411,5415,5412OP,55,561,562,61,621,622,623,624,711AS,713,721,722,81,GFGD,GFGN,GFE,GSLG,GSLE,Used,Other
521CI,0,0,0,0,0,0,8.570963291e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.962092947,0.07101732984,0,0,0,0,0.1297389954,0,0.006698440083,0.0005181796221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02956861292,0.9266273774,0.008234304056,0,0,0,0,0,0.002433605929,0.0002428006533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524,0,0,0,0,0,0,4.285481645e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001345587175,0.9860858383,0,0,0,0,0.0009841974391,0.004804564577,0.0007333194414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525,0,0,0,0,0,0,1.714192658e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8380171322,0,0,0,0,0.0002313130388,3.626642669e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HS,0,0,0,0,0,0,0.01052000034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9963484793,0,0,0,2.409510821e-05,5.532166784e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORE,0,0,0,0,0,0,0.0006865341596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002100642734,0,0.0002035613303,0,0,0.9668501779,0,0,0.0001831228224,8.728529814e-05,0,0,0,0,0,0,0,0,0,0,0.0001086502776,0,8.351858219e-05,0,0,0,0,0,0,0
532RL,0,0,0,0,0,0,4.114062379e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003909227732,0,0.006129396145,0.0002088366184,0,0,0,0.002143119216,0.0004397337336,0,0,0,0,0,0,0,0.0001795664752,1.030311772e-05,0.0009408505388,0,0,0.002159810722,0.7816801253,0,0.0004096168396,2.028461154e-05,0,0,0,5.964718689e-06,0,0,0,0,0,0,0,0,0.002151995468,0,0,0,0,0,0,0
5411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9990158026,0.000551777978,9.773494651e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5415,0,0,0,0,0,0,3.428385316e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001986625848,0,0,0,0.0003233599252,0,0,0,0,0,0,0,0,0.009872163844,0,0.0002429951065,0.06886939363,0,0,0,0,0,0,0.0008302867168,0,0.7730529948,0.005589947192,0,0.005096726644,0,0.004631604062,0,0,0,0,0,0,0,0,0.002444310505,0,0,0,0,0,0,0
5412OP,0,0,0,0,0,0,0.0003899788297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006878799982,0,0,0,0,0,0,0.002261088317,0.004591710938,0,0,0,0,0,0,0,0,0,0,0,0.01414000927,0,0.0009994024192,0,0,0,0,3.214013097e-05,0,0.02110731479,0.6782719232,0,0.003513041042,0,0,0,0,0,0,0,0,0,0,0.002353832041,0,0,0,0,0,0,0
55,0,0,0,0,0,0,7.199609164e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02228315607,0.002353629624,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561,0,0,0,0,0,0,0.001018230439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03667214012,0,0,0,0,0,0,0,0.001522486314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.826751931e-05,0,0,0.0002694309335,9.106370442e-05,0,0.01499920486,0.006272862448,0,0.9741189226,0.00113862206,0.0004294597456,1.021565242e-05,0,0,0.000210211613,0,0,0,0,0,0,0,0,0,0,0,0
562,0,0,0.0002622733579,0,0,0,6.085383936e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001657219617,0,0,0,0,0,0,5.92703816e-05,0,0,0,0,0,0,0,0,0,0,0,0.00101509247,0,0.000161437225,3.688111189e-05,0,0,0.8509957767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06598687295,0
61,0,0,0,0,0,0,0.0006899625449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001657219617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001166753966,0,0,6.981206374e-05,0.0001981974743,0,0.008794714497,0.01504196149,0,0,0,0.7235919536,0,0,0,0,0.01019360407,0,0.1293738885,0.01723243459,2.087964555e-05,0,0,0,0,0,0,0
621,0,0,0,0,0,0,0.0001628483025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01117747475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007384195091,0,0.001640876869,5.101887145e-05,0,0,0,0,0.9728297698,0,0,0,0,0,0,0.0002504992875,0,0,0,0,0,0,0,0
622,0,0,0,0,0,0,0.001094512012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001197779056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00298903218,0,0.004616622733,0.003581155965,0,0,0,0,0.007087392636,0.8093519484,0,0,0,0,0,0.002848573865,0,0,0,0,0,0,0,0
623,0,0,0,0,0,0,3.942643114e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.155732835e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001101721631,0,0,3.132364067e-05,4.302796387e-06,0,0,0,0,0.001012484662,0,0.9905891004,0.000642313262,0,0,0,0.000447613481,0,0,0,0,0,0,0,0
624,0,0,0,0,0,0,0.000200560541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004542142094,0.000246561943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001686657575,4.917481586e-06,0,0,0,0,0.0002281495708,0,0.009410899646,0.9746870183,0,0,0,0,0,0,0,0,0,0,0,0
711AS,0,0,0,0,0,0,0.0004422617058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001639704287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008170193085,0.002517643593,0,7.469483545e-05,0.0038288741,0,0,0,4.175303082e-05,0,0,0,0,0.9584889656,0.01720215926,4.002904965e-05,0.004169512731,0.0003897533835,0,0,0,0,0,0,0
713,0,0,0,0,0,0,0.0003059833895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002065375318,0,0,0.002555890742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000142896568,0.0007660064548,0,2.891412985e-05,7.499159418e-05,0,0,0,0.003030077094,0,0,0,0.004052412762,0.001391389753,0.600012965,0.002087229018,0.015981307,0.001339081268,0,0,0,0,0,0,0
