anno,gruppo,chiave,valore
2014,investimento_ind,22|S,69.42892483
2014,investimento_ind,23|E,37.87353065
2014,investimento_ind,23|N,3.10496486
2014,investimento_ind,23|S,1.745694175
2014,investimento_ind,311FT|E,19.86344822
2014,investimento_ind,311FT|N,6.697011338
2014,investimento_ind,311FT|S,5.467205498
2014,investimento_ind,313TT|E,1.477137413
2014,investimento_ind,313TT|N,0.6752151515
2014,investimento_ind,313TT|S,0.3556872247
2014,investimento_ind,315AL|E,0.3813175701
2014,investimento_ind,315AL|N,0.6217811275
2014,investimento_ind,315AL|S,0.05392857143
2014,investimento_ind,321|E,3.733406621
2014,investimento_ind,321|N,0.2718341615
2014,investimento_ind,321|S,0.5959477958
2014,investimento_ind,322|E,9.043719871
2014,investimento_ind,322|N,2.198554555
2014,investimento_ind,322|S,1.31938992
2014,investimento_ind,323|E,2.551186518
2014,investimento_ind,323|N,1.415906235
2014,investimento_ind,323|S,0.2766666667
2014,investimento_ind,324|E,10.74336494
2014,investimento_ind,324|N,8.796153349
2014,investimento_ind,324|S,6.9360262
2014,investimento_ind,325|E,26.90461208
2014,investimento_ind,325|N,79.25617146
2014,investimento_ind,325|S,6.659403857
2014,investimento_ind,326|E,9.023222139
2014,investimento_ind,326|N,3.218327145
2014,investimento_ind,326|S,1.510088559
2014,investimento_ind,327|E,4.794865399
2014,investimento_ind,327|N,3.659459047
2014,investimento_ind,327|S,1.141926425
2014,investimento_ind,331|E,6.935347717
2014,investimento_ind,331|N,2.923687543
2014,investimento_ind,331|S,1.156960747
2014,investimento_ind,332|E,12.65052861
2014,investimento_ind,332|N,4.476623321
2014,investimento_ind,332|S,1.785932201
2014,investimento_ind,333|E,10.74815769
2014,investimento_ind,333|N,12.29770813
2014,investimento_ind,333|S,2.033968399
2014,investimento_ind,334|E,19.96944631
2014,investimento_ind,334|N,77.86355493
2014,investimento_ind,334|S,4.768210514
2014,investimento_ind,335|E,3.156323091
2014,investimento_ind,335|N,4.598685217
2014,investimento_ind,335|S,0.5698267971
2014,investimento_ind,3361MV|E,24.88751703
2014,investimento_ind,3361MV|N,20.66730103
2014,investimento_ind,3361MV|S,2.701025492
2014,investimento_ind,3364OT|E,6.281560146
2014,investimento_ind,3364OT|N,15.67533307
2014,investimento_ind,3364OT|S,1.528071828
2014,investimento_ind,337|E,1.102532381
2014,investimento_ind,337|N,0.7206452947
2014,investimento_ind,337|S,0.2527560976
2014,investimento_ind,339|E,6.362825793
2014,investimento_ind,339|N,7.544074568
2014,investimento_ind,339|S,0.8993583351
2014,investimento_ind,42|E,46.00948631
2014,investimento_ind,42|N,25.51206135
2014,investimento_ind,42|S,10.50922406
2014,investimento_ind,441|E,5.748308928
2014,investimento_ind,441|N,1.376801474
2014,investimento_ind,441|S,2.020266823
2014,investimento_ind,445|E,7.534336568
2014,investimento_ind,445|N,2.013206059
2014,investimento_ind,445|S,3.496142672
2014,investimento_ind,452|E,7.761821304
2014,investimento_ind,452|N,3.880301107
2014,investimento_ind,452|S,5.493827327
2014,investimento_ind,481|E,18.79276468
2014,investimento_ind,481|N,1.466686818
2014,investimento_ind,481|S,0.5508146723
2014,investimento_ind,482|E,8.725324738
2014,investimento_ind,482|N,1.09265568
2014,investimento_ind,482|S,9.580574547
2014,investimento_ind,483|E,5.090774409
2014,investimento_ind,483|N,1.32383622
2014,investimento_ind,483|S,0.3951710724
2014,investimento_ind,484|E,25.80398373
2014,investimento_ind,484|N,0.9561819206
2014,investimento_ind,484|S,0.5489993962
2014,investimento_ind,485|E,2.758498666
2014,investimento_ind,485|N,0.2405520833
2014,investimento_ind,485|S,0.0501464687
2014,investimento_ind,486|E,11.28019316
2014,investimento_ind,486|N,1.199458777
2014,investimento_ind,486|S,17.52057383
2014,investimento_ind,487OS|E,7.908978745
2014,investimento_ind,487OS|N,1.563891923
2014,investimento_ind,487OS|S,1.262229651
2014,investimento_ind,493|E,2.883590544
2014,investimento_ind,493|N,0.8808943086
2014,investimento_ind,493|S,1.44034529
2014,investimento_ind,4A0|E,35.40745965
2014,investimento_ind,4A0|N,12.41083404
2014,investimento_ind,4A0|S,12.57385538
2014,investimento_ind,511|E,9.218247964
2014,investimento_ind,511|N,61.02113517
2014,investimento_ind,511|S,1.715722376
2014,investimento_ind,512|E,1.66725411
2014,investimento_ind,512|N,30.84214653
2014,investimento_ind,512|S,0.5475445036
2014,investimento_ind,513|E,98.03051768
2014,investimento_ind,513|N,45.361918
2014,investimento_ind,513|S,15.61570655
2014,investimento_ind,514|E,23.40626355
2014,investimento_ind,514|N,36.62386223
2014,investimento_ind,514|S,7.287193193
2014,investimento_ind,521CI|E,91.58139214
2014,investimento_ind,521CI|N,22.56621621
2014,investimento_ind,521CI|S,6.371257821
2014,investimento_ind,523|E,6.604446958
2014,investimento_ind,523|N,12.99140213
2014,investimento_ind,523|S,1.647971376
2014,investimento_ind,524|E,10.70729873
2014,investimento_ind,524|N,27.16113725
2014,investimento_ind,524|S,3.15322681
2014,investimento_ind,525|E,0.06402092352
2014,investimento_ind,525|N,0.349734154
2014,investimento_ind,525|S,0.03157342657
2014,investimento_ind,532RL|E,79.83955164
2014,investimento_ind,532RL|N,2.389071276
2014,investimento_ind,532RL|S,0.8181247087
2014,investimento_ind,5411|E,2.737693483
2014,investimento_ind,5411|N,1.973892624
2014,investimento_ind,5411|S,0.6532084433
2014,investimento_ind,5412OP|E,26.06211677
2014,investimento_ind,5412OP|N,57.181873
2014,investimento_ind,5412OP|S,4.489825089
2014,investimento_ind,5415|E,6.659865878
2014,investimento_ind,5415|N,18.89891112
2014,investimento_ind,5415|S,0.7320538664
2014,investimento_ind,55|E,9.671317449
2014,investimento_ind,55|N,21.15710866
2014,investimento_ind,55|S,2.616266127
2014,investimento_ind,561|E,19.50597544
2014,investimento_ind,561|N,21.25020236
2014,investimento_ind,561|S,2.254132259
2014,investimento_ind,562|E,5.18306182
2014,investimento_ind,562|N,0.355777925
2014,investimento_ind,562|S,0.6633177649
2014,investimento_ind,61|E,8.934351995
2014,investimento_ind,61|N,10.04002376
2014,investimento_ind,61|S,13.69238955
2014,investimento_ind,621|E,31.00132565
2014,investimento_ind,621|N,4.895343804
2014,investimento_ind,621|S,5.953580603
2014,investimento_ind,622|E,48.57281294
2014,investimento_ind,622|N,9.544566204
2014,investimento_ind,622|S,20.36322836
2014,investimento_ind,623|E,3.712285811
2014,investimento_ind,623|N,0.9451888843
2014,investimento_ind,623|S,3.798858992
2014,investimento_ind,624|E,2.400875349
2014,investimento_ind,624|N,0.7844520227
2014,investimento_ind,624|S,1.890718662
2014,investimento_ind,711AS|E,5.728481516
2014,investimento_ind,711AS|N,8.61534457
2014,investimento_ind,711AS|S,3.926963664
2014,investimento_ind,713|E,6.348682864
2014,investimento_ind,713|N,0.9303463724
2014,investimento_ind,713|S,7.693076482
2014,investimento_ind,721|E,5.529923946
2014,investimento_ind,721|N,1.354688903
2014,investimento_ind,721|S,10.97608171
2014,investimento_ind,722|E,14.91861563
2014,investimento_ind,722|N,1.639194408
2014,investimento_ind,722|S,4.426362809
2014,investimento_ind,81|E,18.21771549
2014,investimento_ind,81|N,10.68843158
2014,investimento_ind,81|S,6.62357459
2014,investimento_ind,ORE|E,17.89829775
2014,investimento_ind,ORE|N,4.536770549
2014,investimento_ind,ORE|S,27.65570391
2014,investimento_ind,HS|R,508.1175307
2014,stock_ind,111CA|E,267.2412247
2014,stock_ind,111CA|N,0.09068571429
2014,stock_ind,111CA|S,263.6650356
2014,stock_ind,113FF|E,38.15449651
2014,stock_ind,113FF|N,0.1513654891
2014,stock_ind,113FF|S,18.69869156
2014,stock_ind,211|E,64.69738075
2014,stock_ind,211|N,10.31329294
2014,stock_ind,211|S,1585.768224
2014,stock_ind,212|E,49.30080092
2014,stock_ind,212|N,1.514069691
2014,stock_ind,212|S,125.3964777
2014,stock_ind,213|E,92.10903586
2014,stock_ind,213|N,2.586922816
2014,stock_ind,213|S,60.15102501
2014,stock_ind,22|E,563.770068
2014,stock_ind,22|N,11.8931894
2014,stock_ind,22|S,1586.942409
2014,stock_ind,23|E,195.7960392
2014,stock_ind,23|N,7.73021151
2014,stock_ind,23|S,84.43900626
2014,stock_ind,311FT|E,160.5568042
2014,stock_ind,311FT|N,26.31208551
2014,stock_ind,311FT|S,128.6646015
2014,stock_ind,313TT|E,15.15902034
2014,stock_ind,313TT|N,2.707166346
2014,stock_ind,313TT|S,21.99526301
2014,stock_ind,315AL|E,4.592036805
2014,stock_ind,315AL|N,2.677168898
2014,stock_ind,315AL|S,10.35647614
2014,stock_ind,321|E,17.80140751
2014,stock_ind,321|N,0.6914344469
2014,stock_ind,321|S,21.00239883
2014,stock_ind,322|E,69.27956966
2014,stock_ind,322|N,8.268635065
2014,stock_ind,322|S,37.72332834
2014,stock_ind,323|E,24.71440086
2014,stock_ind,323|N,4.682751222
2014,stock_ind,323|S,17.73457171
2014,stock_ind,324|E,114.421252
2014,stock_ind,324|N,39.70187714
2014,stock_ind,324|S,76.73052912
2014,stock_ind,325|E,169.9011116
2014,stock_ind,325|N,512.817162
2014,stock_ind,325|S,148.4308335
2014,stock_ind,326|E,53.96311459
2014,stock_ind,326|N,13.23378681
2014,stock_ind,326|S,31.19536816
2014,stock_ind,327|E,40.62757961
2014,stock_ind,327|N,17.54056746
2014,stock_ind,327|S,32.48017563
2014,stock_ind,331|E,93.59939936
2014,stock_ind,331|N,13.40864872
2014,stock_ind,331|S,63.53590666
2014,stock_ind,332|E,106.5793741
2014,stock_ind,332|N,19.64863587
2014,stock_ind,332|S,55.8325182
2014,stock_ind,333|E,102.7190909
2014,stock_ind,333|N,55.11857838
2014,stock_ind,333|S,67.1012179
2014,stock_ind,334|E,145.1042998
2014,stock_ind,334|N,222.2469154
2014,stock_ind,334|S,148.9139901
2014,stock_ind,335|E,22.79579021
2014,stock_ind,335|N,21.06870495
2014,stock_ind,335|S,26.9510426
2014,stock_ind,3361MV|E,122.0401199
2014,stock_ind,3361MV|N,48.92411618
2014,stock_ind,3361MV|S,57.43655821
2014,stock_ind,3364OT|E,43.09249183
2014,stock_ind,3364OT|N,60.00921882
2014,stock_ind,3364OT|S,54.43136773
2014,stock_ind,337|E,8.557109742
2014,stock_ind,337|N,2.616093508
2014,stock_ind,337|S,10.28864912
2014,stock_ind,339|E,35.85306359
2014,stock_ind,339|N,31.78845261
2014,stock_ind,339|S,31.90923432
2014,stock_ind,42|E,234.7257198
2014,stock_ind,42|N,57.12446331
2014,stock_ind,42|S,261.6282402
2014,stock_ind,441|E,27.67739379
2014,stock_ind,441|N,3.514961685
2014,stock_ind,441|S,157.0385086
2014,stock_ind,445|E,52.67212339
2014,stock_ind,445|N,4.853541042
2014,stock_ind,445|S,159.0280152
2014,stock_ind,452|E,44.17790972
2014,stock_ind,452|N,7.568283663
2014,stock_ind,452|S,161.1205461
2014,stock_ind,481|E,177.0403683
2014,stock_ind,481|N,2.719860675
2014,stock_ind,481|S,53.4353345
2014,stock_ind,482|E,47.42695
2014,stock_ind,482|N,1.86687046
2014,stock_ind,482|S,340.6931591
2014,stock_ind,483|E,42.54722028
2014,stock_ind,483|N,1.421328273
2014,stock_ind,483|S,6.547267981
2014,stock_ind,484|E,104.4774446
2014,stock_ind,484|N,1.497473167
2014,stock_ind,484|S,22.5904966
2014,stock_ind,485|E,18.26348798
2014,stock_ind,485|N,0.5328592437
2014,stock_ind,485|S,24.62783031
2014,stock_ind,486|E,34.04844519
2014,stock_ind,486|N,1.70280856
2014,stock_ind,486|S,187.7635628
2014,stock_ind,487OS|E,61.18027881
2014,stock_ind,487OS|N,2.471349197
2014,stock_ind,487OS|S,62.64369367
2014,stock_ind,493|E,10.16054356
2014,stock_ind,493|N,1.159496731
2014,stock_ind,493|S,34.02686218
2014,stock_ind,4A0|E,166.4626441
2014,stock_ind,4A0|N,25.26586971
2014,stock_ind,4A0|S,416.3102827
2014,stock_ind,511|E,30.377152
2014,stock_ind,511|N,220.2403499
2014,stock_ind,511|S,47.01115515
2014,stock_ind,512|E,10.99943425
2014,stock_ind,512|N,221.0681288
2014,stock_ind,512|S,32.13595037
2014,stock_ind,513|E,432.4351511
2014,stock_ind,513|N,168.2373574
2014,stock_ind,513|S,769.9898292
2014,stock_ind,514|E,57.49323239
2014,stock_ind,514|N,80.59149703
2014,stock_ind,514|S,32.89730589
2014,stock_ind,521CI|E,416.5589202
2014,stock_ind,521CI|N,42.10622244
2014,stock_ind,521CI|S,349.619813
2014,stock_ind,523|E,33.62094496
2014,stock_ind,523|N,24.78108468
2014,stock_ind,523|S,98.36243971
2014,stock_ind,524|E,49.27291699
2014,stock_ind,524|N,51.82126907
2014,stock_ind,524|S,150.0274537
2014,stock_ind,525|E,0.8915188396
2014,stock_ind,525|N,0.9314179277
2014,stock_ind,525|S,36.37689671
2014,stock_ind,532RL|E,413.9032943
2014,stock_ind,532RL|N,3.203162627
2014,stock_ind,532RL|S,23.60537364
2014,stock_ind,5411|E,15.66297727
2014,stock_ind,5411|N,3.609678165
2014,stock_ind,5411|S,24.15773067
2014,stock_ind,5412OP|E,132.5040943
2014,stock_ind,5412OP|N,228.6369808
2014,stock_ind,5412OP|S,120.7276603
2014,stock_ind,5415|E,27.20187036
2014,stock_ind,5415|N,40.54482667
2014,stock_ind,5415|S,26.12800957
2014,stock_ind,55|E,49.70166973
2014,stock_ind,55|N,50.40930503
2014,stock_ind,55|S,269.5034899
2014,stock_ind,561|E,86.519433
2014,stock_ind,561|N,40.19150128
2014,stock_ind,561|S,58.61747093
2014,stock_ind,562|E,27.8604056
2014,stock_ind,562|N,0.951661797
2014,stock_ind,562|S,68.16121952
2014,stock_ind,61|E,48.80964238
2014,stock_ind,61|N,29.84477473
2014,stock_ind,61|S,445.656633
2014,stock_ind,621|E,148.048361
2014,stock_ind,621|N,13.68477728
2014,stock_ind,621|S,187.5112037
2014,stock_ind,622|E,223.3890422
2014,stock_ind,622|N,23.15524036
2014,stock_ind,622|S,636.1047168
2014,stock_ind,623|E,19.63967495
2014,stock_ind,623|N,2.618306259
2014,stock_ind,623|S,67.37473288
2014,stock_ind,624|E,11.46368417
2014,stock_ind,624|N,1.362055646
2014,stock_ind,624|S,47.62747291
2014,stock_ind,711AS|E,22.62278156
2014,stock_ind,711AS|N,47.44738438
2014,stock_ind,711AS|S,88.10733512
2014,stock_ind,713|E,33.36516007
2014,stock_ind,713|N,1.753039962
2014,stock_ind,713|S,128.1689366
2014,stock_ind,721|E,35.19020708
2014,stock_ind,721|N,3.020174804
2014,stock_ind,721|S,304.883049
2014,stock_ind,722|E,82.99278435
2014,stock_ind,722|N,2.943877576
2014,stock_ind,722|S,151.2774041
2014,stock_ind,81|E,92.48372354
2014,stock_ind,81|N,32.15168353
2014,stock_ind,81|S,454.25915
2014,stock_ind,ORE|E,78.00725178
2014,stock_ind,ORE|N,6.702778197
2014,stock_ind,ORE|S,1064.82079
2014,stock_ind,HS|R,16592.58793
2014,scorte,2,222.4528698
2014,scorte,3,96.81449427
2014,scorte,5,444.7353307
2014,scorte,6,330.2341585
2014,scorte,8,393.6621867
2014,scorte,9,319.469551
2014,scorte,11,190.6549589
2014,scorte,12,50.03983526
2014,scorte,13,89.37829294
2014,scorte,14,249.7832345
2014,scorte,15,179.333509
2014,aggregati,produzione_tot,30756.33925
2014,aggregati,consumo_tot,11485.59399
2014,aggregati,investimento_tot,2884.520866
2014,aggregati,importazioni_tot,2400.943252
2014,aggregati,scorte_tot,2566.558422
2015,produzione,111CA,436.0488367
2015,produzione,113FF,51.65745506
2015,produzione,211,385.4277226
2015,produzione,212,116.0829032
2015,produzione,213,130.5363462
2015,produzione,22,467.807517
2015,produzione,23,1295.417935
2015,produzione,321,90.20827436
2015,produzione,327,109.2318949
2015,produzione,331,263.6489986
2015,produzione,332,347.9478634
2015,produzione,333,365.7140668
2015,produzione,334,357.9108663
2015,produzione,335,127.9215545
2015,produzione,3361MV,612.0777708
2015,produzione,3364OT,312.476085
2015,produzione,337,71.61670546
2015,produzione,339,162.2099672
2015,produzione,311FT,942.6697447
2015,produzione,313TT,51.98721063
2015,produzione,315AL,17.53919044
2015,produzione,322,177.498468
2015,produzione,323,80.75759637
2015,produzione,324,816.58304
2015,produzione,325,798.7331198
2015,produzione,326,229.5009016
2015,produzione,42,1834.793204
2015,produzione,441,309.3517
2015,produzione,445,211.0073652
2015,produzione,452,226.8170894
2015,produzione,4A0,869.7926879
2015,produzione,481,221.8366338
2015,produzione,482,81.24824659
2015,produzione,483,50.44854095
2015,produzione,484,332.248169
2015,produzione,485,63.65092971
2015,produzione,486,41.175425
2015,produzione,487OS,209.4803452
2015,produzione,493,111.8821372
2015,produzione,511,331.2869921
2015,produzione,512,145.2152306
2015,produzione,513,835.6001965
2015,produzione,514,287.7877374
2015,produzione,521CI,796.9871293
2015,produzione,523,457.0513089
2015,produzione,524,923.2496697
2015,produzione,525,149.5228717
2015,produzione,HS,1738.697539
2015,produzione,ORE,1080.250361
2015,produzione,532RL,330.8324745
2015,produzione,5411,297.423745
2015,produzione,5415,414.3131013
2015,produzione,5412OP,1215.558175
2015,produzione,55,536.8542537
2015,produzione,561,772.1057593
2015,produzione,562,92.13327874
2015,produzione,61,319.0729495
2015,produzione,621,940.9201437
2015,produzione,622,753.697788
2015,produzione,623,221.2311618
2015,produzione,624,184.1032362
2015,produzione,711AS,162.5597135
2015,produzione,713,129.7115215
2015,produzione,721,241.8098771
2015,produzione,722,684.9764838
2015,produzione,81,613.60812
2015,produzione,GFGD,596.7820889
2015,produzione,GFGN,371.7633928
2015,produzione,GFE,91.98470896
2015,produzione,GSLG,2029.242764
2015,produzione,GSLE,313.484584
2015,consumo,111CA,74.02744061
2015,importazioni,111CA,40.7384055
2015,consumo,113FF,5.345872
2015,importazioni,113FF,15.148368
2015,consumo,211,0
2015,importazioni,211,239.0226894
2015,consumo,212,0.3823169317
2015,importazioni,212,6.729240013
2015,consumo,213,0
2015,importazioni,213,1.279350595
2015,consumo,22,249.4430087
2015,importazioni,22,2.537230408
2015,consumo,23,0
2015,importazioni,23,-0
2015,consumo,321,4.766787478
2015,importazioni,321,16.28554678
2015,consumo,327,10.93660028
2015,importazioni,327,22.50586617
2015,consumo,331,0.6061074102
2015,importazioni,331,84.67609143
2015,consumo,332,16.2093227
2015,importazioni,332,63.9788255
2015,consumo,333,6.752565985
2015,importazioni,333,144.8511485
2015,consumo,334,75.97007718
2015,importazioni,334,329.3995979
2015,consumo,335,41.3828225
2015,importazioni,335,92.62200462
2015,consumo,3361MV,193.1349228
2015,importazioni,3361MV,307.2016534
2015,consumo,3364OT,19.20540062
2015,importazioni,3364OT,54.2300067
2015,consumo,337,41.99831644
2015,importazioni,337,36.95169897
2015,consumo,339,84.15457519
2015,importazioni,339,89.6905599
2015,consumo,311FT,552.6599536
2015,importazioni,311FT,87.45066125
2015,consumo,313TT,21.54156605
2015,importazioni,313TT,31.16277748
2015,consumo,315AL,133.6496546
2015,importazioni,315AL,143.043866
2015,consumo,322,20.46857087
2015,importazioni,322,22.10305678
2015,consumo,323,4.848803553
2015,importazioni,323,2.439190726
2015,consumo,324,294.5684379
2015,importazioni,324,100.3797793
2015,consumo,325,267.4274044
2015,importazioni,325,242.6869027
2015,consumo,326,33.75919091
2015,importazioni,326,47.31916693
2015,consumo,42,502.7192369
2015,importazioni,42,0
2015,consumo,441,209.8098934
2015,importazioni,441,-0
2015,consumo,445,194.2616361
2015,importazioni,445,-0
2015,consumo,452,211.8118212
2015,importazioni,452,-0
2015,consumo,4A0,718.3160074
2015,importazioni,4A0,-0
2015,consumo,481,125.5472334
2015,importazioni,481,40.83864202
2015,consumo,482,7.610375764
2015,importazioni,482,0
2015,consumo,483,19.77705809
2015,importazioni,483,0
2015,consumo,484,76.71708585
2015,importazioni,484,0
2015,consumo,485,39.20647897
2015,importazioni,485,-0
2015,consumo,486,2.749094613
2015,importazioni,486,-0
2015,consumo,487OS,17.47996411
2015,importazioni,487OS,0
2015,consumo,493,0.2443642942
2015,importazioni,493,-0
2015,consumo,511,76.65534545
2015,importazioni,511,4.200879824
2015,consumo,512,26.77735521
2015,importazioni,512,9.288822103
2015,consumo,513,340.466462
2015,importazioni,513,0.1737715259
2015,consumo,514,34.53253339
2015,importazioni,514,1.223357026
2015,consumo,521CI,200.5822309
2015,importazioni,521CI,5.765465358
2015,consumo,523,187.4243449
2015,importazioni,523,0.05125911846
2015,consumo,524,339.9571043
2015,importazioni,524,47.65569294
2015,consumo,525,152.8463756
2015,importazioni,525,-0
2015,consumo,HS,1731.041914
2015,importazioni,HS,-0
2015,consumo,ORE,4.813909221
2015,importazioni,ORE,-0
2015,consumo,532RL,86.39853324
2015,importazioni,532RL,-0
2015,consumo,5411,86.52457993
2015,importazioni,5411,2.476313992
2015,consumo,5415,0
2015,importazioni,5415,30.20569265
2015,consumo,5412OP,63.29882986
2015,importazioni,5412OP,71.15742336
2015,consumo,55,0
2015,importazioni,55,-0
2015,consumo,561,53.69759336
2015,importazioni,561,1.473072598
2015,consumo,562,22.767565
2015,importazioni,562,0.1764927519
2015,consumo,61,314.2246528
2015,importazioni,61,1.257273357
2015,consumo,621,935.5257196
2015,importazioni,621,0.09228493045
2015,consumo,622,917.1135509
2015,importazioni,622,3.352786449
2015,consumo,623,218.8461179
2015,importazioni,623,0.02585611034
2015,consumo,624,185.5001189
2015,importazioni,624,-0
2015,consumo,711AS,69.6363766
2015,importazioni,711AS,1.223734708
2015,consumo,713,177.7080985
2015,importazioni,713,0.0009444169196
2015,consumo,721,140.9946902
2015,importazioni,721,-0
2015,consumo,722,619.7850264
2015,importazioni,722,-0
2015,consumo,81,538.3987914
2015,importazioni,81,3.580118897
2015,consumo,GFGD,0
2015,importazioni,GFGD,-0
2015,consumo,GFGN,0
2015,importazioni,GFGN,-0
2015,consumo,GFE,7.107014174
2015,importazioni,GFE,0.3648918869
2015,consumo,GSLG,0
2015,importazioni,GSLG,-0
2015,consumo,GSLE,62.95153914
2015,importazioni,GSLE,-0
2015,investimento_tipo,E,1162.870771
2015,stock_tipo,E,6509.75935
2015,investimento_tipo,S,515.2121662
2015,stock_tipo,S,12467.24791
2015,investimento_tipo,N,771.8410725
2015,stock_tipo,N,2698.174801
2015,investimento_tipo,R,562.3000943
2015,stock_tipo,R,16773.35508
2015,investimento_ind,111CA|E,40.05888513
2015,investimento_ind,111CA|N,0.05553846154
2015,investimento_ind,111CA|S,8.223485611
2015,investimento_ind,113FF|E,6.314001207
2015,investimento_ind,113FF|N,0.1267358804
2015,investimento_ind,113FF|S,0.6644773069
2015,investimento_ind,211|E,8.923401629
2015,investimento_ind,211|N,3.23576695
2015,investimento_ind,211|S,110.5174288
2015,investimento_ind,212|E,6.59474301
2015,investimento_ind,212|N,0.4518813653
2015,investimento_ind,212|S,9.836609127
2015,investimento_ind,213|E,10.95838965
2015,investimento_ind,213|N,0.8749739214
2015,investimento_ind,213|S,5.479806091
2015,investimento_ind,22|E,64.54095674
2015,investimento_ind,22|N,8.029221708
2015,investimento_ind,22|S,78.84850185
2015,investimento_ind,23|E,42.14217185
2015,investimento_ind,23|N,3.561059459
2015,investimento_ind,23|S,1.47213072
2015,investimento_ind,311FT|E,21.86145119
2015,investimento_ind,311FT|N,7.121907934
2015,investimento_ind,311FT|S,5.537948347
2015,investimento_ind,313TT|E,1.314895438
2015,investimento_ind,313TT|N,0.6580636364
2015,investimento_ind,313TT|S,0.2934757709
2015,investimento_ind,315AL|E,0.3829142618
2015,investimento_ind,315AL|N,0.6275340074
2015,investimento_ind,315AL|S,0.05654761905
2015,investimento_ind,321|E,3.705039536
2015,investimento_ind,321|N,0.3035795031
2015,investimento_ind,321|S,0.5368341067
2015,investimento_ind,322|E,8.495332515
2015,investimento_ind,322|N,2.265682906
2015,investimento_ind,322|S,1.343009589
2015,investimento_ind,323|E,2.290013077
2015,investimento_ind,323|N,1.371622795
2015,investimento_ind,323|S,0.2734761905
2015,investimento_ind,324|E,10.67828118
2015,investimento_ind,324|N,8.668227206
2015,investimento_ind,324|S,7.230871877
2015,investimento_ind,325|E,33.88370648
2015,investimento_ind,325|N,84.06394161
2015,investimento_ind,325|S,7.737116688
2015,investimento_ind,326|E,8.84883105
2015,investimento_ind,326|N,3.225196235
2015,investimento_ind,326|S,1.16846671
2015,investimento_ind,327|E,5.366075466
2015,investimento_ind,327|N,3.660505274
2015,investimento_ind,327|S,1.36273057
2015,investimento_ind,331|E,6.508622818
2015,investimento_ind,331|N,2.895469727
2015,investimento_ind,331|S,0.9237370495
2015,investimento_ind,332|E,12.04566954
2015,investimento_ind,332|N,4.368897285
2015,investimento_ind,332|S,1.570154387
2015,investimento_ind,333|E,9.720792768
2015,investimento_ind,333|N,11.94368017
2015,investimento_ind,333|S,1.942167499
2015,investimento_ind,334|E,22.26423818
2015,investimento_ind,334|N,75.62273168
2015,investimento_ind,334|S,3.695036573
2015,investimento_ind,335|E,3.434013981
2015,investimento_ind,335|N,4.625289749
2015,investimento_ind,335|S,0.5989913733
2015,investimento_ind,3361MV|E,23.53671449
2015,investimento_ind,3361MV|N,20.90522097
2015,investimento_ind,3361MV|S,3.222917968
2015,investimento_ind,3364OT|E,6.317897356
2015,investimento_ind,3364OT|N,16.76409819
2015,investimento_ind,3364OT|S,1.832477908
2015,investimento_ind,337|E,1.440263364
2015,investimento_ind,337|N,0.8189318437
2015,investimento_ind,337|S,0.2276341463
2015,investimento_ind,339|E,7.534354313
2015,investimento_ind,339|N,7.828154657
2015,investimento_ind,339|S,0.9034749645
2015,investimento_ind,42|E,42.44997101
2015,investimento_ind,42|N,24.91051657
2015,investimento_ind,42|S,15.41645787
2015,investimento_ind,441|E,5.456035462
2015,investimento_ind,441|N,1.432410258
2015,investimento_ind,441|S,2.539880644
2015,investimento_ind,445|E,8.028497144
2015,investimento_ind,445|N,2.454568223
2015,investimento_ind,445|S,3.763033022
2015,investimento_ind,452|E,10.9841628
2015,investimento_ind,452|N,5.29633276
2015,investimento_ind,452|S,5.60513051
2015,investimento_ind,481|E,19.46931749
2015,investimento_ind,481|N,1.595646687
2015,investimento_ind,481|S,0.6664730748
2015,investimento_ind,482|E,10.2700435
2015,investimento_ind,482|N,1.392520532
2015,investimento_ind,482|S,10.65897139
2015,investimento_ind,483|E,5.781940403
2015,investimento_ind,483|N,2.053648702
2015,investimento_ind,483|S,0.2594860305
2015,investimento_ind,484|E,25.583112
2015,investimento_ind,484|N,0.9809992374
2015,investimento_ind,484|S,0.6842371857
2015,investimento_ind,485|E,4.660485775
2015,investimento_ind,485|N,0.2971458333
2015,investimento_ind,485|S,0.09847451846
2015,investimento_ind,486|E,7.415579462
2015,investimento_ind,486|N,0.7672504387
2015,investimento_ind,486|S,15.3198358
2015,investimento_ind,487OS|E,11.18780504
2015,investimento_ind,487OS|N,2.196995498
2015,investimento_ind,487OS|S,1.61210555
2015,investimento_ind,493|E,1.947210724
2015,investimento_ind,493|N,0.6460683997
2015,investimento_ind,493|S,1.291539581
2015,investimento_ind,4A0|E,35.3432622
2015,investimento_ind,4A0|N,12.67476449
2015,investimento_ind,4A0|S,13.61864414
2015,investimento_ind,511|E,7.829912427
2015,investimento_ind,511|N,55.09945153
2015,investimento_ind,511|S,2.377606411
2015,investimento_ind,512|E,2.10318251
2015,investimento_ind,512|N,33.21817005
2015,investimento_ind,512|S,1.191148011
2015,investimento_ind,513|E,115.656181
2015,investimento_ind,513|N,47.43293697
2015,investimento_ind,513|S,18.13353324
2015,investimento_ind,514|E,25.94480561
2015,investimento_ind,514|N,41.19084166
2015,investimento_ind,514|S,10.03816516
2015,investimento_ind,521CI|E,100.6913928
2015,investimento_ind,521CI|N,28.92120653
2015,investimento_ind,521CI|S,6.213559228
2015,investimento_ind,523|E,7.107061697
