industria_io,tipo,anno,K_inizio_2012,I_2012,D_2012,K_fine_2012,delta_annuo,altre_variazioni_2012,altre_variazioni_rel,K_inizio_corrente,I_corrente,D_corrente,K_fine_corrente,rivalutazioni_e_altre_variazioni_corrente
493,S,2015,34026.86218,1292.396724,796.1502978,34529.50866,0.02339769955,6.400056779,0.0001880883622,35719,1385,851,36744,491
493,S,2016,34529.50866,1524.805779,815.1056774,35255.01739,0.0236060607,15.80863233,0.0004578296347,36744,1656,882,38106,588
493,S,2017,35255.01739,1752.802911,838.5275409,36134.39832,0.0237846299,-34.89444636,-0.0009897724902,38106,1973,934,40328,1183
493,S,2018,36134.39832,1998.053991,867.1275813,37293.39777,0.0239972885,28.07304241,0.0007769063198,40328,2341,1000,43392,1723
493,S,2019,37293.39777,2506.448568,904.8321581,38931.74326,0.02426252935,36.72908396,0.0009848682652,43392,3083,1098,47440,2063
4A0,E,2008,137764.7228,24005.1394,21884.6143,139785.8504,0.1588549946,-99.39754402,-0.0007215021522,130128,23716,21411,136683,4250
4A0,E,2009,139785.8504,19906.78689,21853.74773,137827.9217,0.1563373379,-10.96781984,-7.846158828e-05,136683,19832,21464,133717,-1334
4A0,E,2010,137827.9217,23533.71261,21855.83538,139490.7157,0.1585733508,-15.08326496,-0.0001094354814,133717,23253,21380,136201,611
4A0,E,2011,139490.7157,29029.43707,22621.20228,145882.1968,0.1621699492,-16.75363995,-0.000120105771,136201,28902,22406,145405,2708
4A0,E,2012,145882.1968,29903,23731,151652,0.1626723515,-402.1968292,-0.002756997344,145405,29903,23731,151652,75
4A0,E,2013,151652,29969.77526,24680.41792,156915.802,0.1627437681,-25.55531243,-0.0001685128612,151652,29811,24672,156523,-268
4A0,E,2014,156915.802,35407.45965,25823.1945,166462.6441,0.1645672021,-37.42302544,-0.0002384911204,156523,34869,25833,165471,-88
4A0,E,2015,166462.6441,35343.2622,27082.63181,174660.3164,0.1626949514,-62.95815429,-0.0003782119082,165471,34030,26867,170390,-2244
4A0,E,2016,174660.3164,36557.86303,28137.62691,183003.2161,0.1610991408,-77.3364467,-0.0004427820142,170390,34071,27466,175846,-1149
4A0,E,2017,183003.2161,43235.62254,29500.92111,196249.8557,0.1612043861,-488.0618347,-0.002666957692,175846,39569,28654,187257,496
4A0,E,2018,196249.8557,39352.72407,30844.98114,204312.4371,0.157171994,-445.1615313,-0.002268340681,187257,36213,30074,195575,2179
4A0,E,2019,204312.4371,45512.81447,32239.9989,217483.9177,0.1577975348,-101.3349678,-0.0004959804172,195575,41504,31285,205194,-600
4A0,N,2008,15767.61204,7225.050483,6525.463853,16462.61131,0.4138523853,-4.587356659,-0.0002909354091,16256,7804,7123,16996,59
4A0,N,2009,16462.61131,7116.973061,6675.410435,16903.8993,0.4054891601,-0.2746369769,-1.668246742e-05,16996,7519,7098,17010,-407
4A0,N,2010,16903.8993,7356.910863,6795.250821,17468.16478,0.4019930963,2.605429017,0.0001541318349,17010,7494,6957,17483,-64
4A0,N,2011,17468.16478,8982.962423,7235.286597,19201.96322,0.4141984399,-13.87737869,-0.0007944382751,17483,9127,7367,19356,113
4A0,N,2012,19201.96322,9907,8033,21067,0.4183426407,-8.963221966,-0.0004667867479,19356,9907,8033,21067,-163
4A0,N,2013,21067,10254.50585,8753.71868,22557.45555,0.4155180462,-10.33161137,-0.0004904168305,21067,10139,8645,22715,154
4A0,N,2014,22557.45555,12410.83404,9681.214858,25265.86971,0.4291802697,-21.2050284,-0.0009400452258,22715,12153,9454,25344,-70
4A0,N,2015,25265.86971,12674.76449,10658.22582,27272.22754,0.4218428236,-10.18084446,-0.0004029485065,25344,12293,10262,27072,-303
4A0,N,2016,27272.22754,14048.87771,11486.12857,29821.11003,0.4211657649,-13.86664136,-0.0005084528334,27072,13424,10889,29596,-11
4A0,N,2017,29821.11003,17351.73511,12929.92561,34206.20339,0.4335829753,-36.71613923,-0.00123121303,29596,16438,12141,34145,252
4A0,N,2018,34206.20339,17974.64748,14491.3478,37669.96482,0.4236467766,-19.53824447,-0.0005711900923,34145,16977,13404,37626,-92
4A0,N,2019,37669.96482,21787.55101,16160.87826,43261.18321,0.4290123004,-35.45436206,-0.0009411838379,37626,20484,14838,43154,-118
4A0,S,2008,420786.2876,17200.94991,11003.35545,426755.7607,0.0261495105,-228.1213873,-0.000542131229,388470,16491,10501,419203,24743
4A0,S,2009,426755.7607,9944.577709,11068.55228,425682.8055,0.02593650349,51.01933607,0.0001195516048,419203,9711,10755,396976,-21183
4A0,S,2010,425682.8055,7375.477864,11006.22217,422054.9159,0.02585545394,2.854757889,6.706303031e-06,396976,6988,10373,395757,2166
4A0,S,2011,422054.9159,7508.632531,10913.71451,418639.6069,0.0258585177,-10.22705672,-2.423157825e-05,395757,7277,10538,408211,15715
4A0,S,2012,418639.6069,9316,10834,416015,0.02587906118,-1106.606902,-0.002643340198,408211,9316,10834,416015,9322
4A0,S,2013,416015,9277.322995,10781.82771,414492.6061,0.02591692056,-17.88922492,-4.300139399e-05,416015,9525,11077,426578,12115
4A0,S,2014,414492.6061,12573.85538,10785.32564,416310.2827,0.02602055014,29.14690382,7.031947832e-05,426578,13231,11368,438270,9829
4A0,S,2015,416310.2827,13618.64414,10846.77634,419112.1341,0.02605454824,29.98355965,7.202214524e-05,438270,14598,11652,449478,8262
4A0,S,2016,419112.1341,17752.87489,10979.75825,425979.6741,0.02619766253,94.42344194,0.0002252939828,449478,19298,11990,464684,7898
4A0,S,2017,425979.6741,14883.52683,11109.60718,428961.0928,0.02608013447,-792.501016,-0.00186041979,464684,16653,12476,482512,13651
4A0,S,2018,428961.0928,14061.07318,11176.87679,431113.9735,0.02605568891,-731.3156679,-0.001704853145,482512,16301,12992,503886,18065
4A0,S,2019,431113.9735,14300.8681,11246.10905,434232.4376,0.02608616222,63.70507863,0.0001477685312,503886,17418,13708,530924,23328
511,E,2008,25244.02624,4800.022167,4798.607457,25237.83949,0.1900888318,-7.601461154,-0.0003011192066,26109,5470,5154,26174,-251
511,E,2009,25237.83949,5248.271666,5000.386825,25474.65448,0.1981305423,-11.06985439,-0.0004386213167,26174,5669,5215,25852,-776
511,E,2010,25474.65448,6194.821775,5312.377934,26334.07155,0.2085358189,-23.02676984,-0.000903909015,25852,6483,5452,26655,-228
511,E,2011,26334.07155,7534.517243,5835.220761,28019.20185,0.22158445,-14.16617981,-0.000537941115,26655,7665,5894,28162,-264
511,E,2012,28019.20185,5816,6177,27617,0.2204559585,-41.20185038,-0.001470486226,28162,5816,6177,27617,-184
511,E,2013,27617,6504.989143,6272.694905,27844.78445,0.2271316546,-4.509787611,-0.0001632975201,27617,6424,6228,27364,-449
511,E,2014,27844.78445,9218.247964,6660.959856,30377.152,0.2392175047,-24.92055977,-0.0008949812418,27364,8915,6569,29304,-406
511,E,2015,30377.152,7829.912427,7002.401329,31176.68944,0.2305153995,-27.97365367,-0.0009208780886,29304,7276,6779,28887,-914
511,E,2016,31176.68944,7994.445543,7059.546664,32077.78712,0.2264366997,-33.80120129,-0.001084181865,28887,7065,6661,28720,-571
511,E,2017,32077.78712,9999.509068,7267.668732,34621.42514,0.2265639056,-188.2023186,-0.005867060528,28720,8606,6777,30457,-92
511,E,2018,34621.42514,11423.47245,7804.080736,38110.45455,0.225411886,-130.3623012,-0.003765364964,30457,9858,7240,32693,-382
511,E,2019,38110.45455,10670.62133,8312.010873,40416.05408,0.2181031681,-53.01091709,-0.001390980971,32693,8886,7508,33258,-813
511,N,2008,159549.5443,47101.89819,36743.77159,169906.1208,0.2302969386,-1.550099596,-9.715474924e-06,145687,44664,34968,158132,2749
511,N,2009,169906.1208,46225.30363,39100.6092,177019.3158,0.2301306688,-11.49939513,-6.76808762e-05,158132,43844,37146,166784,1954
511,N,2010,177019.3158,49424.3026,41207.78016,185241.1912,0.2327869136,5.352993234,3.023959961e-05,166784,47425,39615,177775,3181
511,N,2011,185241.1912,53947.18401,43737.03587,195439.5279,0.2361085868,-11.81150743,-6.376285616e-05,177775,52988,42965,192353,4555
511,N,2012,195439.5279,50181,45655,199960,0.2336016695,-5.527859519,-2.828424515e-05,192353,50181,45655,199960,3081
511,N,2013,199960,57061.4797,47363.27184,209638.7742,0.2368637319,-19.4336374,-9.718762453e-05,199960,57673,47869,215360,5596
511,N,2014,209638.7742,61021.13517,50377.16894,220240.3499,0.2403046341,-42.39059832,-0.0002022078143,215360,62603,51748,230112,3897
511,N,2015,220240.3499,55099.45153,52458.25655,222860.03,0.2381864022,-21.51481162,-9.768787434e-05,230112,57372,54569,232711,-204
511,N,2016,222860.03,56724.65602,53247.54508,226313.5359,0.2389281967,-23.60511129,-0.000105918999,232711,58362,54809,239430,3166
511,N,2017,226313.5359,58417.2608,54498.55103,230186.0015,0.240809949,-46.24409757,-0.0002043364193,239430,61048,57109,250055,6686
511,N,2018,230186.0015,58252.2323,56001.94181,232384.7883,0.2432899544,-51.50369125,-0.0002237481468,250055,61753,59780,256413,4385
511,N,2019,232384.7883,56459.79709,56810.85762,232001.1116,0.2444689174,-32.61614727,-0.0001403540546,256413,60482,61085,259451,3641
511,S,2008,41735.0135,3701.370449,1194.798161,44242.90137,0.02862819635,1.315580989,3.152223706e-05,38810,3521,1141,44047,2857
511,S,2009,44242.90137,3805.199213,1259.667393,46788.68813,0.02847162717,0.2549362473,5.762195502e-06,44047,3717,1232,44440,-2092
511,S,2010,46788.68813,1270.178056,1293.914122,46763.91199,0.0276544219,-1.040068775,-2.222906468e-05,44440,1208,1232,44521,105
511,S,2011,46763.91199,1456.533641,1296.614987,46925.28637,0.02772682891,1.455726404,3.112926918e-05,44521,1418,1261,46345,1667
511,S,2012,46925.28637,1052,1293,46629,0.02755444026,-55.28637195,-0.00117817868,46345,1052,1293,46629,525
511,S,2013,46629,1245.078489,1287.593064,46585.03555,0.02761356804,-1.449872493,-3.10937934e-05,46629,1266,1311,48113,1529
511,S,2014,46585.03555,1715.722376,1291.180775,47011.15515,0.02771664247,1.577996973,3.387347362e-05,48113,1795,1354,49662,1108
511,S,2015,47011.15515,2377.606411,1310.105014,48082.01948,0.02786796048,3.362934574,7.153482112e-05,49662,2547,1404,51717,912
511,S,2016,48082.01948,2297.744866,1334.417931,49045.8367,0.027752951,0.4902837333,1.019682074e-05,51717,2492,1447,53366,604
511,S,2017,49045.8367,2639.052558,1356.937132,50089.40005,0.02766671391,-238.5520788,-0.004863859909,53366,2924,1505,56070,1285
511,S,2018,50089.40005,1763.44328,1369.623312,50365.00069,0.0273435759,-118.2193275,-0.002360166569,56070,2036,1586,59537,3017
511,S,2019,50365.00069,2199.555867,1380.422646,51185.58535,0.02740837143,1.451437766,2.881838074e-05,59537,2658,1678,62764,2247
512,E,2008,10194.44569,1934.088585,1630.537476,10497.63387,0.159943711,-0.3629289639,-3.560065695e-05,11194,2154,1769,11456,-123
512,E,2009,10497.63387,1767.16958,1683.584261,10578.28101,0.1603774985,-2.938178794,-0.0002798896237,11456,1901,1776,11088,-493
512,E,2010,10578.28101,2464.630404,1773.744339,11262.9023,0.1676779372,-6.264780762,-0.0005922305102,11088,2566,1820,11595,-239
512,E,2011,11262.9023,1910.94865,1853.53779,11315.62742,0.1645701739,-4.685736816,-0.0004160328033,11595,1948,1885,11484,-174
512,E,2012,11315.62742,1875,1871,11304,0.165346554,-15.62742022,-0.001381047611,11484,1875,1871,11304,-184
512,E,2013,11304,1665.387256,1846.632812,11119.8379,0.163361006,-2.91654184,-0.0002580097169,11304,1630,1821,10772,-341
512,E,2014,11119.8379,1667.25411,1784.76533,10999.43425,0.160502819,-2.892428976,-0.0002601143112,10772,1569,1722,10284,-335
512,E,2015,10999.43425,2103.18251,1751.544892,11335.81051,0.1592395438,-15.26136435,-0.001387468119,10284,1872,1635,10064,-457
512,E,2016,11335.81051,2212.922237,1755.805029,11781.44973,0.1548901182,-11.4779803,-0.001012541652,10064,1853,1569,10049,-299
512,E,2017,11781.44973,2568.51597,1784.009242,12477.86357,0.151425273,-88.09288931,-0.007477253759,10049,2076,1557,10452,-116
512,E,2018,12477.86357,2037.227604,1795.22524,12668.27855,0.1438728056,-51.58738131,-0.004134312017,10452,1622,1545,10401,-128
512,E,2019,12668.27855,2671.300411,1832.021395,13494.11062,0.1446148652,-13.4469534,-0.001061466508,10401,2059,1534,10740,-186
512,N,2008,208324.8534,29684.0958,27347.92777,210645.2874,0.1312753967,-15.73409332,-7.552672216e-05,210385,30267,28025,213060,433
512,N,2009,210645.2874,27169.34734,27366.78739,210422.8033,0.129918821,-25.044075,-0.0001188921685,213060,27512,27755,210743,-2074
512,N,2010,210422.8033,31189.57234,27508.98162,214082.4361,0.1307319415,-20.95787848,-9.959889399e-05,210743,31485,27778,214665,215
512,N,2011,214082.4361,28806.3682,27661.26305,215201.1549,0.1292084654,-26.38639793,-0.0001232534458,214665,28816,27708,213259,-2514
512,N,2012,215201.1549,27353,27546,214976,0.1280011718,-32.15486146,-0.0001494176993,213259,27353,27546,214976,1910
512,N,2013,214976,31183.72983,27713.9092,218398.7958,0.1289162939,-47.02486361,-0.0002187447139,214976,31019,27660,218111,-224
512,N,2014,218398.7958,30842.14653,28132.39866,221068.1288,0.1288120594,-40.41486967,-0.0001850507899,218111,30912,28265,221729,971
512,N,2015,221068.1288,33218.17005,28682.42157,225559.5389,0.1297447159,-44.338297,-0.0002005639494,221729,33665,29127,231101,4834
512,N,2016,225559.5389,33426.17098,29386.48511,229558.8243,0.1302826085,-40.40048082,-0.000179112269,231101,34481,30358,238434,3210
512,N,2017,229558.8243,34588.02267,30108.675,233993.1377,0.1311588657,-45.03433418,-0.0001961777523,238434,36212,31582,247700,4636
512,N,2018,233993.1377,35609.17926,30883.66278,238675.5859,0.1319853355,-43.06824832,-0.000184057741,247700,37697,32740,254199,1542
512,N,2019,238675.5859,36859.9356,31741.93084,243748.6731,0.1329919469,-44.91756014,-0.0001881950346,254199,39261,33912,264046,4498
512,S,2008,34444.92893,536.3314336,972.2005227,34009.96102,0.02822477946,0.9011785789,2.616288106e-05,34031,547,988,34735,1145
512,S,2009,34009.96102,595.2993825,959.7034488,33646.49663,0.02821830487,0.9396697033,2.762924964e-05,34735,603,963,32307,-2068
512,S,2010,33646.49663,734.3758142,952.0024908,33431.42554,0.02829425308,2.555592616,7.59541965e-05,32307,717,919,31970,-135
512,S,2011,33431.42554,520.7838038,942.3923256,33003.86922,0.02818881667,-5.947802634,-0.0001779105299,31970,512,924,32327,769
512,S,2012,33003.86922,636,931,32683,0.02820881376,-25.86921775,-0.0007838237869,32327,636,931,32683,651
512,S,2013,32683,753.3407462,925.1219336,32510.88995,0.02830590624,-0.3288659883,-1.006229503e-05,32683,779,958,34042,1538
512,S,2014,32510.88995,547.5445036,918.2143659,32135.95037,0.02824328609,-4.269714511,-0.0001313318251,34042,584,990,34792,1156
512,S,2015,32135.95037,1191.148011,913.9894917,32415.85366,0.02844134003,2.744770955,8.541122708e-05,34792,1312,1018,35996,910
512,S,2016,32415.85366,891.9508574,917.5637759,32388.78855,0.02830601919,-1.452190858,-4.479878498e-05,35996,1003,1053,37258,1312
512,S,2017,32388.78855,920.0792499,912.9314502,32166.51208,0.02818665011,-229.4242683,-0.007083447037,37258,1070,1086,38124,882
512,S,2018,32166.51208,653.3090541,905.9815937,31796.88058,0.02816536625,-116.9589663,-0.003636047514,38124,799,1124,39631,1832
512,S,2019,31796.88058,650.5808102,896.0537173,31548.38648,0.02818055423,-3.02118558,-9.501515636e-05,39631,838,1165,40860,1556
513,E,2008,228285.4681,49903.02504,30075.20482,247766.8277,0.1317438428,-346.4606088,-0.001517663878,298253,66181,38013,310040,-16381
513,E,2009,247766.8277,47934.58038,32264.51803,263150.2446,0.1302212985,-286.6454194,-0.001156916049,310040,58304,38070,303891,-26383
513,E,2010,263150.2446,61955.22146,34912.12193,289767.1114,0.1326699201,-426.2328263,-0.001619731826,303891,69083,38332,318818,-15824
513,E,2011,289767.1114,67074.47654,38362.71888,318050.4281,0.1323915565,-428.44089,-0.001478569766,318818,71634,40667,331220,-18565
513,E,2012,318050.4281,74932,42151,350097,0.1325292981,-734.4281188,-0.002309156203,331220,74932,42151,350097,-13904
513,E,2013,350097,83357.19593,46392.79956,386525.6072,0.1325141305,-535.7892027,-0.001530402153,350097,79021,44187,354801,-30130
513,E,2014,386525.6072,98030.51768,51449.69925,432435.1511,0.1331081261,-671.2745203,-0.001736688354,354801,84861,45106,361918,-32638
513,E,2015,432435.1511,115656.181,57781.8319,489487.5289,0.1336196462,-821.9713076,-0.001900796699,361918,90432,46130,367499,-38721
513,E,2016,489487.5289,135343.2689,65547.53898,558297.3946,0.1339105393,-985.8642285,-0.002014074252,367499,95671,47615,386583,-28972
513,E,2017,558297.3946,154464.9229,74627.20335,636262.024,0.1336692667,-1873.090129,-0.003355004245,386583,103276,51522,427580,-10757
513,E,2018,636262.024,154001.6936,83729.5112,705047.2396,0.131595959,-1486.966809,-0.002337035298,427580,98224,55161,446002,-24641
513,E,2019,705047.2396,155558.1246,91875.95761,767819.7441,0.1303117755,-909.6625606,-0.001290215052,446002,93604,57218,461444,-20944
513,N,2008,128625.8967,33820.51261,29959.46853,132378.8778,0.2329194144,-108.06294,-0.0008401336187,131152,35714,31290,135739,163
513,N,2009,132378.8778,33932.03495,30760.41778,135442.4198,0.2323665096,-108.0751551,-0.0008164078509,135739,35523,31773,136548,-2941
513,N,2010,135442.4198,35952.95386,31456.57499,139827.9698,0.2322505389,-110.8288677,-0.000818272945,136548,36442,31754,140163,-1073
513,N,2011,139827.9698,39386.04702,32472.43273,146610.058,0.2322313109,-131.5260846,-0.0009406278645,140163,39643,32639,146035,-1132
513,N,2012,146610.058,42946,34053,155351,0.2322691939,-152.058019,-0.001037159531,146035,42946,34053,155351,423
513,N,2013,155351,40331.29166,35490.8601,160050.9531,0.2284559488,-140.4784207,-0.0009042646699,155351,39760,35171,159448,-492
513,N,2014,160050.9531,45361.918,37012.98361,168237.3574,0.231257502,-162.5301108,-0.001015489802,159448,44774,36676,168086,540
513,N,2015,168237.3574,47432.93697,39021.3805,176480.9266,0.2319424241,-167.9873099,-0.0009985137219,168086,47039,38757,178215,1847
513,N,2016,176480.9266,52966.26251,41454.32296,187807.0586,0.2348940691,-185.8075275,-0.001052847643,178215,52744,41304,191625,1970
513,N,2017,187807.0586,57373.66702,44624.69914,200351.2897,0.2376092756,-204.7367915,-0.001090144285,191625,57457,44670,207813,3401
513,N,2018,200351.2897,62011.95282,48101.48853,214055.1586,0.2400857444,-206.5953265,-0.001031165444,207813,62588,48284,223438,1321
513,N,2019,214055.1586,64536.86204,51309.72783,227084.754,0.2397032996,-197.5388837,-0.000922841033,223438,65710,51708,240263,2823
513,S,2008,757796.1876,33676.04332,18987.25405,773340.3108,0.02505588489,855.3339353,0.001128712376,671718,30422,17083,698437,13380
513,S,2009,773340.3108,25171.04189,19262.23431,779960.6914,0.02490783687,711.5729971,0.0009201291944,698437,22344,17108,696587,-7086
513,S,2010,779960.6914,19299.06994,19343.06934,780230.3307,0.02480005667,313.6387646,0.0004021212454,696587,18023,17927,752370,55687
513,S,2011,780230.3307,17889.20571,19321.36582,779008.0586,0.02476366921,209.8879733,0.0002690077085,752370,17954,19109,780048,28833
513,S,2012,779008.0586,15959,19247,775103,0.02470706148,-617.0585836,-0.0007921080877,780048,15959,19247,775103,-1657
